equipment_type,weapon_id,save_level,display_level,slots,source
14,94,9,10,0,mhxx-romfs-native-table
14,94,10,11,0,mhxx-romfs-native-table
14,94,11,12,0,mhxx-romfs-native-table
14,94,12,13,0,mhxx-romfs-native-table
14,94,13,14,0,mhxx-romfs-native-table
14,94,14,15,0,mhxx-romfs-native-table
14,95,0,1,0,mhxx-romfs-native-table
14,95,1,2,0,mhxx-romfs-native-table
14,95,2,3,0,mhxx-romfs-native-table
14,95,3,4,0,mhxx-romfs-native-table
14,95,4,5,0,mhxx-romfs-native-table
14,95,5,6,0,mhxx-romfs-native-table
14,95,6,7,0,mhxx-romfs-native-table
14,95,7,8,0,mhxx-romfs-native-table
14,95,8,9,0,mhxx-romfs-native-table
14,95,9,10,0,mhxx-romfs-native-table
14,95,10,11,0,mhxx-romfs-native-table
14,95,11,12,0,mhxx-romfs-native-table
14,95,12,13,0,mhxx-romfs-native-table
14,95,13,14,0,mhxx-romfs-native-table
14,95,14,15,0,mhxx-romfs-native-table
14,96,0,1,0,mhxx-romfs-native-table
14,96,1,2,0,mhxx-romfs-native-table
14,96,2,3,0,mhxx-romfs-native-table
14,96,3,4,0,mhxx-romfs-native-table
14,96,4,5,0,mhxx-romfs-native-table
14,96,5,6,0,mhxx-romfs-native-table
14,96,6,7,0,mhxx-romfs-native-table
14,96,7,8,0,mhxx-romfs-native-table
14,96,8,9,0,mhxx-romfs-native-table
14,96,9,10,0,mhxx-romfs-native-table
14,96,10,11,0,mhxx-romfs-native-table
14,96,11,12,0,mhxx-romfs-native-table
14,96,12,13,0,mhxx-romfs-native-table
14,96,13,14,0,mhxx-romfs-native-table
14,96,14,15,0,mhxx-romfs-native-table
14,97,0,1,1,mhxx-romfs-native-table
14,97,1,2,1,mhxx-romfs-native-table
14,97,2,3,1,mhxx-romfs-native-table
14,97,3,4,1,mhxx-romfs-native-table
14,97,4,5,1,mhxx-romfs-native-table
14,98,0,1,2,mhxx-romfs-native-table
14,98,1,2,2,mhxx-romfs-native-table
14,98,2,3,2,mhxx-romfs-native-table
14,98,3,4,2,mhxx-romfs-native-table
14,98,4,5,2,mhxx-romfs-native-table
14,99,0,1,1,mhxx-romfs-native-table
14,99,1,2,1,mhxx-romfs-native-table
14,99,2,3,1,mhxx-romfs-native-table
14,99,3,4,1,mhxx-romfs-native-table
14,99,4,5,1,mhxx-romfs-native-table
14,100,0,1,3,mhxx-romfs-native-table
14,100,1,2,3,mhxx-romfs-native-table
14,100,2,3,3,mhxx-romfs-native-table
14,100,3,4,3,mhxx-romfs-native-table
14,100,4,5,3,mhxx-romfs-native-table
14,101,0,1,2,mhxx-romfs-native-table
14,101,1,2,2,mhxx-romfs-native-table
14,101,2,3,2,mhxx-romfs-native-table
14,101,3,4,2,mhxx-romfs-native-table
14,101,4,5,2,mhxx-romfs-native-table
14,102,0,1,0,mhxx-romfs-native-table
14,102,1,2,0,mhxx-romfs-native-table
14,102,2,3,0,mhxx-romfs-native-table
14,102,3,4,0,mhxx-romfs-native-table
14,102,4,5,0,mhxx-romfs-native-table
14,103,0,1,3,mhxx-romfs-native-table
14,103,1,2,3,mhxx-romfs-native-table
14,103,2,3,3,mhxx-romfs-native-table
14,104,0,1,1,mhxx-romfs-native-table
14,104,1,2,1,mhxx-romfs-native-table
14,104,2,3,2,mhxx-romfs-native-table
14,104,3,4,2,mhxx-romfs-native-table
14,104,4,5,2,mhxx-romfs-native-table
14,104,5,6,2,mhxx-romfs-native-table
14,105,0,1,0,mhxx-romfs-native-table
14,105,1,2,0,mhxx-romfs-native-table
14,105,2,3,0,mhxx-romfs-native-table
14,105,3,4,0,mhxx-romfs-native-table
14,105,4,5,0,mhxx-romfs-native-table
14,106,0,1,0,mhxx-romfs-native-table
14,106,1,2,0,mhxx-romfs-native-table
14,106,2,3,0,mhxx-romfs-native-table
14,106,3,4,0,mhxx-romfs-native-table
14,106,4,5,0,mhxx-romfs-native-table
14,107,0,1,0,mhxx-romfs-native-table
14,107,1,2,0,mhxx-romfs-native-table
14,107,2,3,0,mhxx-romfs-native-table
14,107,3,4,0,mhxx-romfs-native-table
14,107,4,5,0,mhxx-romfs-native-table
14,108,0,1,0,mhxx-romfs-native-table
14,108,1,2,0,mhxx-romfs-native-table
14,108,2,3,0,mhxx-romfs-native-table
14,108,3,4,0,mhxx-romfs-native-table
14,108,4,5,0,mhxx-romfs-native-table
14,109,0,1,0,mhxx-romfs-native-table
14,109,1,2,0,mhxx-romfs-native-table
14,109,2,3,0,mhxx-romfs-native-table
14,109,3,4,0,mhxx-romfs-native-table
14,109,4,5,0,mhxx-romfs-native-table
14,110,0,1,1,mhxx-romfs-native-table
14,110,1,2,1,mhxx-romfs-native-table
14,110,2,3,1,mhxx-romfs-native-table
14,111,0,1,3,mhxx-romfs-native-table
14,111,1,2,3,mhxx-romfs-native-table
14,111,2,3,3,mhxx-romfs-native-table
14,112,0,1,0,mhxx-romfs-native-table
14,112,1,2,0,mhxx-romfs-native-table
14,112,2,3,0,mhxx-romfs-native-table
14,113,0,1,2,mhxx-romfs-native-table
14,113,1,2,2,mhxx-romfs-native-table
14,113,2,3,2,mhxx-romfs-native-table
14,114,0,1,2,mhxx-romfs-native-table
14,114,1,2,2,mhxx-romfs-native-table
14,114,2,3,2,mhxx-romfs-native-table
14,115,0,1,1,mhxx-romfs-native-table
14,115,1,2,1,mhxx-romfs-native-table
14,115,2,3,1,mhxx-romfs-native-table
14,115,3,4,1,mhxx-romfs-native-table
14,115,4,5,1,mhxx-romfs-native-table
14,115,5,6,1,mhxx-romfs-native-table
14,116,0,1,2,mhxx-romfs-native-table
14,116,1,2,2,mhxx-romfs-native-table
14,116,2,3,2,mhxx-romfs-native-table
14,116,3,4,2,mhxx-romfs-native-table
14,116,4,5,2,mhxx-romfs-native-table
14,117,0,1,0,mhxx-romfs-native-table
14,117,1,2,0,mhxx-romfs-native-table
14,117,2,3,0,mhxx-romfs-native-table
14,117,3,4,1,mhxx-romfs-native-table
14,117,4,5,1,mhxx-romfs-native-table
14,117,5,6,1,mhxx-romfs-native-table
14,118,0,1,2,mhxx-romfs-native-table
14,118,1,2,3,mhxx-romfs-native-table
14,118,2,3,3,mhxx-romfs-native-table
14,119,0,1,1,mhxx-romfs-native-table
14,119,1,2,1,mhxx-romfs-native-table
14,119,2,3,1,mhxx-romfs-native-table
14,120,0,1,3,mhxx-romfs-native-table
14,120,1,2,3,mhxx-romfs-native-table
14,120,2,3,3,mhxx-romfs-native-table
14,121,0,1,2,mhxx-romfs-native-table
14,121,1,2,2,mhxx-romfs-native-table
14,121,2,3,2,mhxx-romfs-native-table
14,122,0,1,1,mhxx-romfs-native-table
14,122,1,2,1,mhxx-romfs-native-table
14,122,2,3,2,mhxx-romfs-native-table
14,122,3,4,2,mhxx-romfs-native-table
14,122,4,5,3,mhxx-romfs-native-table
14,123,0,1,2,mhxx-romfs-native-table
14,123,1,2,2,mhxx-romfs-native-table
14,123,2,3,2,mhxx-romfs-native-table
14,124,0,1,0,mhxx-romfs-native-table
14,124,1,2,0,mhxx-romfs-native-table
14,124,2,3,0,mhxx-romfs-native-table
14,125,0,1,2,mhxx-romfs-native-table
14,125,1,2,2,mhxx-romfs-native-table
14,125,2,3,2,mhxx-romfs-native-table
14,126,0,1,3,mhxx-romfs-native-table
14,126,1,2,3,mhxx-romfs-native-table
14,126,2,3,3,mhxx-romfs-native-table
14,126,3,4,3,mhxx-romfs-native-table
14,126,4,5,3,mhxx-romfs-native-table
15,0,0,1,0,mhxx-romfs-native-table
15,1,0,1,0,mhxx-romfs-native-table
15,1,1,2,0,mhxx-romfs-native-table
15,1,2,3,0,mhxx-romfs-native-table
15,1,3,4,0,mhxx-romfs-native-table
15,1,4,5,0,mhxx-romfs-native-table
15,1,5,6,1,mhxx-romfs-native-table
15,1,6,7,1,mhxx-romfs-native-table
15,1,7,8,1,mhxx-romfs-native-table
15,1,8,9,2,mhxx-romfs-native-table
15,1,9,10,2,mhxx-romfs-native-table
15,1,10,11,3,mhxx-romfs-native-table
15,2,0,1,0,mhxx-romfs-native-table
15,2,1,2,0,mhxx-romfs-native-table
15,2,2,3,0,mhxx-romfs-native-table
15,2,3,4,0,mhxx-romfs-native-table
15,2,4,5,0,mhxx-romfs-native-table
15,2,5,6,0,mhxx-romfs-native-table
15,2,6,7,0,mhxx-romfs-native-table
15,2,7,8,0,mhxx-romfs-native-table
15,3,0,1,1,mhxx-romfs-native-table
15,3,1,2,1,mhxx-romfs-native-table
15,3,2,3,1,mhxx-romfs-native-table
15,3,3,4,1,mhxx-romfs-native-table
15,3,4,5,1,mhxx-romfs-native-table
15,4,0,1,0,mhxx-romfs-native-table
15,4,1,2,0,mhxx-romfs-native-table
15,4,2,3,0,mhxx-romfs-native-table
15,4,3,4,0,mhxx-romfs-native-table
15,4,4,5,0,mhxx-romfs-native-table
15,4,5,6,0,mhxx-romfs-native-table
15,4,6,7,0,mhxx-romfs-native-table
15,5,0,1,1,mhxx-romfs-native-table
15,5,1,2,1,mhxx-romfs-native-table
15,5,2,3,1,mhxx-romfs-native-table
15,5,3,4,1,mhxx-romfs-native-table
15,5,4,5,1,mhxx-romfs-native-table
15,5,5,6,2,mhxx-romfs-native-table
15,6,0,1,0,mhxx-romfs-native-table
15,6,1,2,0,mhxx-romfs-native-table
15,6,2,3,0,mhxx-romfs-native-table
15,6,3,4,0,mhxx-romfs-native-table
15,6,4,5,0,mhxx-romfs-native-table
15,6,5,6,0,mhxx-romfs-native-table
15,6,6,7,0,mhxx-romfs-native-table
15,6,7,8,0,mhxx-romfs-native-table
15,7,0,1,0,mhxx-romfs-native-table
15,7,1,2,0,mhxx-romfs-native-table
15,7,2,3,0,mhxx-romfs-native-table
15,7,3,4,0,mhxx-romfs-native-table
15,7,4,5,0,mhxx-romfs-native-table
15,7,5,6,0,mhxx-romfs-native-table
15,7,6,7,0,mhxx-romfs-native-table
15,7,7,8,0,mhxx-romfs-native-table
15,8,0,1,0,mhxx-romfs-native-table
15,8,1,2,0,mhxx-romfs-native-table
15,8,2,3,0,mhxx-romfs-native-table
15,8,3,4,0,mhxx-romfs-native-table
15,8,4,5,0,mhxx-romfs-native-table
15,8,5,6,0,mhxx-romfs-native-table
15,8,6,7,0,mhxx-romfs-native-table
15,9,0,1,1,mhxx-romfs-native-table
15,9,1,2,1,mhxx-romfs-native-table
15,9,2,3,1,mhxx-romfs-native-table
15,9,3,4,1,mhxx-romfs-native-table
15,9,4,5,1,mhxx-romfs-native-table
15,9,5,6,1,mhxx-romfs-native-table
15,10,0,1,0,mhxx-romfs-native-table
15,10,1,2,0,mhxx-romfs-native-table
15,10,2,3,0,mhxx-romfs-native-table
15,10,3,4,0,mhxx-romfs-native-table
15,10,4,5,0,mhxx-romfs-native-table
15,10,5,6,0,mhxx-romfs-native-table
15,10,6,7,0,mhxx-romfs-native-table
15,11,0,1,0,mhxx-romfs-native-table
15,11,1,2,0,mhxx-romfs-native-table
15,11,2,3,0,mhxx-romfs-native-table
15,11,3,4,0,mhxx-romfs-native-table
15,11,4,5,0,mhxx-romfs-native-table
15,11,5,6,0,mhxx-romfs-native-table
15,11,6,7,0,mhxx-romfs-native-table
15,11,7,8,0,mhxx-romfs-native-table
15,11,8,9,0,mhxx-romfs-native-table
15,11,9,10,0,mhxx-romfs-native-table
15,11,10,11,0,mhxx-romfs-native-table
15,12,0,1,1,mhxx-romfs-native-table
15,12,1,2,1,mhxx-romfs-native-table
15,12,2,3,1,mhxx-romfs-native-table
15,12,3,4,1,mhxx-romfs-native-table
15,12,4,5,2,mhxx-romfs-native-table
15,12,5,6,2,mhxx-romfs-native-table
15,12,6,7,2,mhxx-romfs-native-table
15,12,7,8,2,mhxx-romfs-native-table
15,13,0,1,0,mhxx-romfs-native-table
15,13,1,2,0,mhxx-romfs-native-table
15,13,2,3,0,mhxx-romfs-native-table
15,13,3,4,0,mhxx-romfs-native-table
15,13,4,5,0,mhxx-romfs-native-table
15,13,5,6,0,mhxx-romfs-native-table
15,14,0,1,0,mhxx-romfs-native-table
15,14,1,2,0,mhxx-romfs-native-table
15,14,2,3,0,mhxx-romfs-native-table
15,14,3,4,0,mhxx-romfs-native-table
15,14,4,5,0,mhxx-romfs-native-table
15,15,0,1,2,mhxx-romfs-native-table
15,15,1,2,2,mhxx-romfs-native-table
15,15,2,3,2,mhxx-romfs-native-table
15,15,3,4,2,mhxx-romfs-native-table
15,15,4,5,2,mhxx-romfs-native-table
15,16,0,1,0,mhxx-romfs-native-table
15,16,1,2,0,mhxx-romfs-native-table
15,16,2,3,0,mhxx-romfs-native-table
15,16,3,4,0,mhxx-romfs-native-table
15,16,4,5,0,mhxx-romfs-native-table
15,16,5,6,0,mhxx-romfs-native-table
15,16,6,7,0,mhxx-romfs-native-table
15,17,0,1,2,mhxx-romfs-native-table
15,17,1,2,2,mhxx-romfs-native-table
15,17,2,3,2,mhxx-romfs-native-table
15,17,3,4,2,mhxx-romfs-native-table
15,17,4,5,2,mhxx-romfs-native-table
15,17,5,6,2,mhxx-romfs-native-table
15,18,0,1,0,mhxx-romfs-native-table
15,18,1,2,0,mhxx-romfs-native-table
15,18,2,3,1,mhxx-romfs-native-table
15,18,3,4,1,mhxx-romfs-native-table
15,18,4,5,1,mhxx-romfs-native-table
15,18,5,6,2,mhxx-romfs-native-table
15,18,6,7,2,mhxx-romfs-native-table
15,19,0,1,0,mhxx-romfs-native-table
15,19,1,2,0,mhxx-romfs-native-table
15,19,2,3,0,mhxx-romfs-native-table
15,19,3,4,1,mhxx-romfs-native-table
15,19,4,5,1,mhxx-romfs-native-table
15,20,0,1,0,mhxx-romfs-native-table
15,20,1,2,0,mhxx-romfs-native-table
15,20,2,3,0,mhxx-romfs-native-table
15,20,3,4,0,mhxx-romfs-native-table
15,20,4,5,0,mhxx-romfs-native-table
15,20,5,6,0,mhxx-romfs-native-table
15,20,6,7,0,mhxx-romfs-native-table
15,21,0,1,0,mhxx-romfs-native-table
15,21,1,2,1,mhxx-romfs-native-table
15,21,2,3,1,mhxx-romfs-native-table
15,21,3,4,2,mhxx-romfs-native-table
15,21,4,5,2,mhxx-romfs-native-table
15,21,5,6,2,mhxx-romfs-native-table
15,21,6,7,2,mhxx-romfs-native-table
15,21,7,8,2,mhxx-romfs-native-table
15,21,8,9,2,mhxx-romfs-native-table
15,22,0,1,1,mhxx-romfs-native-table
15,22,1,2,1,mhxx-romfs-native-table
15,22,2,3,2,mhxx-romfs-native-table
15,22,3,4,2,mhxx-romfs-native-table
15,22,4,5,2,mhxx-romfs-native-table
15,22,5,6,2,mhxx-romfs-native-table
15,22,6,7,2,mhxx-romfs-native-table
15,22,7,8,2,mhxx-romfs-native-table
15,23,0,1,0,mhxx-romfs-native-table
15,23,1,2,0,mhxx-romfs-native-table
15,23,2,3,0,mhxx-romfs-native-table
15,23,3,4,1,mhxx-romfs-native-table
15,23,4,5,1,mhxx-romfs-native-table
15,23,5,6,2,mhxx-romfs-native-table
15,23,6,7,3,mhxx-romfs-native-table
15,24,0,1,0,mhxx-romfs-native-table
15,24,1,2,0,mhxx-romfs-native-table
15,24,2,3,0,mhxx-romfs-native-table
15,24,3,4,0,mhxx-romfs-native-table
15,24,4,5,0,mhxx-romfs-native-table
15,24,5,6,0,mhxx-romfs-native-table
15,24,6,7,0,mhxx-romfs-native-table
15,24,7,8,0,mhxx-romfs-native-table
15,24,8,9,0,mhxx-romfs-native-table
15,24,9,10,0,mhxx-romfs-native-table
15,24,10,11,0,mhxx-romfs-native-table
15,25,0,1,1,mhxx-romfs-native-table
15,25,1,2,1,mhxx-romfs-native-table
15,25,2,3,1,mhxx-romfs-native-table
15,25,3,4,1,mhxx-romfs-native-table
15,25,4,5,1,mhxx-romfs-native-table
15,25,5,6,1,mhxx-romfs-native-table
15,25,6,7,1,mhxx-romfs-native-table
15,26,0,1,0,mhxx-romfs-native-table
15,26,1,2,1,mhxx-romfs-native-table
15,26,2,3,1,mhxx-romfs-native-table
15,26,3,4,1,mhxx-romfs-native-table
15,26,4,5,1,mhxx-romfs-native-table
15,26,5,6,1,mhxx-romfs-native-table
15,26,6,7,1,mhxx-romfs-native-table
15,27,0,1,0,mhxx-romfs-native-table
15,27,1,2,0,mhxx-romfs-native-table
15,27,2,3,0,mhxx-romfs-native-table
15,27,3,4,0,mhxx-romfs-native-table
15,27,4,5,0,mhxx-romfs-native-table
15,27,5,6,0,mhxx-romfs-native-table
15,27,6,7,0,mhxx-romfs-native-table
15,28,0,1,1,mhxx-romfs-native-table
15,28,1,2,1,mhxx-romfs-native-table
15,28,2,3,1,mhxx-romfs-native-table
15,28,3,4,2,mhxx-romfs-native-table
15,28,4,5,3,mhxx-romfs-native-table
15,29,0,1,0,mhxx-romfs-native-table
15,29,1,2,0,mhxx-romfs-native-table
15,29,2,3,0,mhxx-romfs-native-table
15,29,3,4,0,mhxx-romfs-native-table
15,29,4,5,0,mhxx-romfs-native-table
15,29,5,6,0,mhxx-romfs-native-table
15,29,6,7,0,mhxx-romfs-native-table
15,29,7,8,0,mhxx-romfs-native-table
15,30,0,1,1,mhxx-romfs-native-table
15,30,1,2,1,mhxx-romfs-native-table
15,30,2,3,1,mhxx-romfs-native-table
15,30,3,4,1,mhxx-romfs-native-table
15,30,4,5,1,mhxx-romfs-native-table
15,31,0,1,0,mhxx-romfs-native-table
15,31,1,2,1,mhxx-romfs-native-table
15,31,2,3,2,mhxx-romfs-native-table
15,31,3,4,2,mhxx-romfs-native-table
15,31,4,5,2,mhxx-romfs-native-table
15,31,5,6,2,mhxx-romfs-native-table
15,31,6,7,2,mhxx-romfs-native-table
15,31,7,8,2,mhxx-romfs-native-table
15,32,0,1,0,mhxx-romfs-native-table
15,32,1,2,0,mhxx-romfs-native-table
15,32,2,3,0,mhxx-romfs-native-table
15,32,3,4,0,mhxx-romfs-native-table
15,32,4,5,0,mhxx-romfs-native-table
15,32,5,6,0,mhxx-romfs-native-table
15,32,6,7,0,mhxx-romfs-native-table
15,32,7,8,0,mhxx-romfs-native-table
15,33,0,1,1,mhxx-romfs-native-table
15,33,1,2,1,mhxx-romfs-native-table
15,33,2,3,1,mhxx-romfs-native-table
15,33,3,4,1,mhxx-romfs-native-table
15,33,4,5,1,mhxx-romfs-native-table
15,33,5,6,1,mhxx-romfs-native-table
15,34,0,1,2,mhxx-romfs-native-table
15,34,1,2,2,mhxx-romfs-native-table
15,34,2,3,2,mhxx-romfs-native-table
15,34,3,4,3,mhxx-romfs-native-table
15,34,4,5,3,mhxx-romfs-native-table
15,34,5,6,3,mhxx-romfs-native-table
15,34,6,7,3,mhxx-romfs-native-table
15,35,0,1,0,mhxx-romfs-native-table
15,35,1,2,0,mhxx-romfs-native-table
15,35,2,3,0,mhxx-romfs-native-table
15,35,3,4,1,mhxx-romfs-native-table
15,35,4,5,2,mhxx-romfs-native-table
15,35,5,6,2,mhxx-romfs-native-table
15,35,6,7,3,mhxx-romfs-native-table
15,35,7,8,3,mhxx-romfs-native-table
15,36,0,1,0,mhxx-romfs-native-table
15,36,1,2,0,mhxx-romfs-native-table
15,36,2,3,0,mhxx-romfs-native-table
15,36,3,4,0,mhxx-romfs-native-table
15,36,4,5,0,mhxx-romfs-native-table
15,36,5,6,0,mhxx-romfs-native-table
15,36,6,7,0,mhxx-romfs-native-table
15,37,0,1,2,mhxx-romfs-native-table
15,37,1,2,2,mhxx-romfs-native-table
15,37,2,3,2,mhxx-romfs-native-table
15,37,3,4,2,mhxx-romfs-native-table
15,37,4,5,2,mhxx-romfs-native-table
15,37,5,6,2,mhxx-romfs-native-table
15,38,0,1,1,mhxx-romfs-native-table
15,38,1,2,1,mhxx-romfs-native-table
15,38,2,3,1,mhxx-romfs-native-table
15,38,3,4,1,mhxx-romfs-native-table
15,38,4,5,1,mhxx-romfs-native-table
15,38,5,6,1,mhxx-romfs-native-table
15,38,6,7,1,mhxx-romfs-native-table
15,39,0,1,2,mhxx-romfs-native-table
15,39,1,2,3,mhxx-romfs-native-table
15,39,2,3,3,mhxx-romfs-native-table
15,39,3,4,3,mhxx-romfs-native-table
15,39,4,5,3,mhxx-romfs-native-table
15,40,0,1,0,mhxx-romfs-native-table
15,40,1,2,0,mhxx-romfs-native-table
15,40,2,3,0,mhxx-romfs-native-table
15,40,3,4,0,mhxx-romfs-native-table
15,40,4,5,0,mhxx-romfs-native-table
15,40,5,6,1,mhxx-romfs-native-table
15,40,6,7,1,mhxx-romfs-native-table
15,40,7,8,1,mhxx-romfs-native-table
15,41,0,1,1,mhxx-romfs-native-table
15,41,1,2,1,mhxx-romfs-native-table
15,41,2,3,1,mhxx-romfs-native-table
15,41,3,4,1,mhxx-romfs-native-table
15,41,4,5,1,mhxx-romfs-native-table
15,41,5,6,1,mhxx-romfs-native-table
15,41,6,7,1,mhxx-romfs-native-table
15,41,7,8,1,mhxx-romfs-native-table
15,41,8,9,1,mhxx-romfs-native-table
15,42,0,1,1,mhxx-romfs-native-table
15,42,1,2,1,mhxx-romfs-native-table
15,42,2,3,1,mhxx-romfs-native-table
15,42,3,4,1,mhxx-romfs-native-table
15,42,4,5,1,mhxx-romfs-native-table
15,42,5,6,1,mhxx-romfs-native-table
15,42,6,7,1,mhxx-romfs-native-table
15,42,7,8,1,mhxx-romfs-native-table
15,42,8,9,1,mhxx-romfs-native-table
15,43,0,1,1,mhxx-romfs-native-table
15,43,1,2,1,mhxx-romfs-native-table
15,43,2,3,1,mhxx-romfs-native-table
15,43,3,4,1,mhxx-romfs-native-table
15,43,4,5,1,mhxx-romfs-native-table
15,43,5,6,1,mhxx-romfs-native-table
15,43,6,7,1,mhxx-romfs-native-table
15,43,7,8,1,mhxx-romfs-native-table
15,43,8,9,1,mhxx-romfs-native-table
15,44,0,1,1,mhxx-romfs-native-table
15,44,1,2,1,mhxx-romfs-native-table
15,44,2,3,1,mhxx-romfs-native-table
15,44,3,4,1,mhxx-romfs-native-table
15,44,4,5,1,mhxx-romfs-native-table
15,44,5,6,1,mhxx-romfs-native-table
15,44,6,7,1,mhxx-romfs-native-table
15,44,7,8,1,mhxx-romfs-native-table
15,44,8,9,1,mhxx-romfs-native-table
15,45,0,1,1,mhxx-romfs-native-table
15,45,1,2,1,mhxx-romfs-native-table
15,45,2,3,1,mhxx-romfs-native-table
15,45,3,4,1,mhxx-romfs-native-table
15,45,4,5,1,mhxx-romfs-native-table
15,45,5,6,1,mhxx-romfs-native-table
15,45,6,7,1,mhxx-romfs-native-table
15,46,0,1,1,mhxx-romfs-native-table
15,46,1,2,1,mhxx-romfs-native-table
15,46,2,3,1,mhxx-romfs-native-table
15,46,3,4,1,mhxx-romfs-native-table
15,46,4,5,1,mhxx-romfs-native-table
15,46,5,6,1,mhxx-romfs-native-table
15,46,6,7,1,mhxx-romfs-native-table
15,46,7,8,1,mhxx-romfs-native-table
15,47,0,1,0,mhxx-romfs-native-table
15,47,1,2,0,mhxx-romfs-native-table
15,47,2,3,1,mhxx-romfs-native-table
15,47,3,4,1,mhxx-romfs-native-table
15,47,4,5,1,mhxx-romfs-native-table
15,47,5,6,1,mhxx-romfs-native-table
15,47,6,7,1,mhxx-romfs-native-table
15,47,7,8,1,mhxx-romfs-native-table
15,48,0,1,0,mhxx-romfs-native-table
15,48,1,2,0,mhxx-romfs-native-table
15,48,2,3,0,mhxx-romfs-native-table
15,48,3,4,0,mhxx-romfs-native-table
15,48,4,5,0,mhxx-romfs-native-table
15,48,5,6,0,mhxx-romfs-native-table
15,49,0,1,2,mhxx-romfs-native-table
15,49,1,2,2,mhxx-romfs-native-table
15,49,2,3,3,mhxx-romfs-native-table
15,49,3,4,3,mhxx-romfs-native-table
15,49,4,5,3,mhxx-romfs-native-table
15,49,5,6,3,mhxx-romfs-native-table
15,50,0,1,0,mhxx-romfs-native-table
15,50,1,2,0,mhxx-romfs-native-table
15,50,2,3,0,mhxx-romfs-native-table
15,50,3,4,0,mhxx-romfs-native-table
15,50,4,5,0,mhxx-romfs-native-table
15,50,5,6,0,mhxx-romfs-native-table
15,51,0,1,2,mhxx-romfs-native-table
15,51,1,2,2,mhxx-romfs-native-table
15,51,2,3,2,mhxx-romfs-native-table
15,51,3,4,2,mhxx-romfs-native-table
15,51,4,5,2,mhxx-romfs-native-table
15,52,0,1,0,mhxx-romfs-native-table
15,52,1,2,0,mhxx-romfs-native-table
15,52,2,3,0,mhxx-romfs-native-table
15,52,3,4,0,mhxx-romfs-native-table
15,52,4,5,0,mhxx-romfs-native-table
15,53,0,1,1,mhxx-romfs-native-table
15,53,1,2,1,mhxx-romfs-native-table
15,53,2,3,1,mhxx-romfs-native-table
15,53,3,4,1,mhxx-romfs-native-table
15,53,4,5,1,mhxx-romfs-native-table
15,54,0,1,1,mhxx-romfs-native-table
15,54,1,2,1,mhxx-romfs-native-table
15,54,2,3,1,mhxx-romfs-native-table
15,54,3,4,1,mhxx-romfs-native-table
15,54,4,5,1,mhxx-romfs-native-table
15,54,5,6,1,mhxx-romfs-native-table
15,54,6,7,1,mhxx-romfs-native-table
15,55,0,1,2,mhxx-romfs-native-table
15,55,1,2,2,mhxx-romfs-native-table
15,55,2,3,2,mhxx-romfs-native-table
15,55,3,4,2,mhxx-romfs-native-table
15,55,4,5,2,mhxx-romfs-native-table
15,56,0,1,0,mhxx-romfs-native-table
15,56,1,2,0,mhxx-romfs-native-table
15,56,2,3,0,mhxx-romfs-native-table
15,56,3,4,0,mhxx-romfs-native-table
15,56,4,5,0,mhxx-romfs-native-table
15,57,0,1,0,mhxx-romfs-native-table
15,57,1,2,0,mhxx-romfs-native-table
15,57,2,3,0,mhxx-romfs-native-table
15,57,3,4,0,mhxx-romfs-native-table
15,57,4,5,0,mhxx-romfs-native-table
15,58,0,1,1,mhxx-romfs-native-table
15,58,1,2,1,mhxx-romfs-native-table
15,58,2,3,1,mhxx-romfs-native-table
15,58,3,4,1,mhxx-romfs-native-table
15,58,4,5,1,mhxx-romfs-native-table
15,59,0,1,0,mhxx-romfs-native-table
15,59,1,2,0,mhxx-romfs-native-table
15,59,2,3,0,mhxx-romfs-native-table
15,59,3,4,0,mhxx-romfs-native-table
15,59,4,5,0,mhxx-romfs-native-table
15,60,0,1,0,mhxx-romfs-native-table
15,60,1,2,0,mhxx-romfs-native-table
15,60,2,3,0,mhxx-romfs-native-table
15,60,3,4,0,mhxx-romfs-native-table
15,60,4,5,0,mhxx-romfs-native-table
15,60,5,6,0,mhxx-romfs-native-table
15,60,6,7,0,mhxx-romfs-native-table
15,61,0,1,2,mhxx-romfs-native-table
15,61,1,2,2,mhxx-romfs-native-table
15,61,2,3,2,mhxx-romfs-native-table
15,61,3,4,2,mhxx-romfs-native-table
15,61,4,5,2,mhxx-romfs-native-table
15,62,0,1,1,mhxx-romfs-native-table
15,62,1,2,1,mhxx-romfs-native-table
15,62,2,3,1,mhxx-romfs-native-table
15,62,3,4,1,mhxx-romfs-native-table
15,62,4,5,1,mhxx-romfs-native-table
15,63,0,1,1,mhxx-romfs-native-table
15,63,1,2,2,mhxx-romfs-native-table
15,63,2,3,3,mhxx-romfs-native-table
15,63,3,4,3,mhxx-romfs-native-table
15,63,4,5,3,mhxx-romfs-native-table
15,63,5,6,3,mhxx-romfs-native-table
15,63,6,7,3,mhxx-romfs-native-table
15,63,7,8,3,mhxx-romfs-native-table
15,64,0,1,0,mhxx-romfs-native-table
15,64,1,2,0,mhxx-romfs-native-table
15,64,2,3,0,mhxx-romfs-native-table
15,64,3,4,0,mhxx-romfs-native-table
15,64,4,5,0,mhxx-romfs-native-table
15,64,5,6,1,mhxx-romfs-native-table
15,64,6,7,1,mhxx-romfs-native-table
15,65,0,1,0,mhxx-romfs-native-table
15,65,1,2,0,mhxx-romfs-native-table
15,65,2,3,0,mhxx-romfs-native-table
